Cowid,Time,Status,Herd,Timeassess,LogSCC
3834,254,1,780,6,5.33
3835,333,0,781,11,4.11
3836,275,1,781,10,3.53
3837,317,0,781,6,4.42
3838,338,0,781,13,5.19
3839,316,0,781,10,8.42
3840,312,0,781,14,3.93
3841,320,0,781,13,4.26
3842,339,0,781,14,3.76
3843,329,0,782,14,3.33
3844,336,0,782,14,4.3
3845,311,0,782,7,3.71
3846,329,0,783,7,4.62
3847,303,1,783,9,7.73
3848,327,0,783,8,5.3
3849,313,0,783,11,3.26
3850,327,0,783,13,4.09
3851,311,0,783,10,4.36
3852,315,0,784,9,4.43
3853,328,0,784,7,5.47
3854,318,0,784,11,3.33
3855,308,1,784,13,6.78
3856,338,0,784,8,4.32
3857,11,1,785,14,3.95
3858,302,1,785,7,4.08
3859,334,1,786,6,5.8
3860,323,0,787,9,3.64
3861,316,0,787,9,5.1
3862,327,0,787,11,5.5
3863,316,0,787,10,2.83
3864,331,0,787,13,3.26
3865,337,0,788,12,4.48
3866,335,0,788,5,6.54
3867,335,0,788,9,3.95
3868,317,0,788,10,7.57
3869,150,1,788,9,6.57
3870,278,1,788,10,4.95
3871,322,0,788,11,2.89
3872,330,0,788,7,5.39
3873,335,0,788,13,3.47
3874,262,1,788,12,5.06
3875,324,0,788,11,3.37
3876,338,0,788,14,6.4
3877,323,0,788,5,3.3
3878,316,0,789,12,4.26
3879,312,0,789,10,4.28
3880,320,0,789,9,5.31
3881,313,0,789,10,6.6
3882,316,0,789,8,2.4
3883,329,0,789,6,2.71
3884,221,1,789,14,5.42
3885,333,0,789,7,5.16
3886,335,0,789,6,3.61
3887,150,1,789,8,4.23
3888,333,0,790,11,4.53
3889,81,1,790,7,4.5
3890,319,0,790,12,2.4
3891,319,0,790,13,2.48
3892,315,0,791,9,3.69
3893,322,0,791,8,3.33
3894,313,0,791,7,3.14
3895,335,0,791,9,4.11
3896,332,0,791,6,6.54
3897,318,1,792,10,4.22
3898,322,0,792,13,3
3899,324,0,793,8,6.7
3900,313,0,793,6,4.62
3901,324,0,793,5,3.3
3902,88,1,793,10,5.22
3903,327,0,794,12,5.46
3904,311,1,794,12,3.18
3905,95,1,794,14,5.5
3906,332,0,794,13,3.71
3907,320,0,795,13,4.25
3908,270,1,795,11,4.93
3909,320,0,795,11,4.39
3910,267,1,795,8,6.73
3911,330,0,795,12,3.09
3912,314,0,795,10,3.64
3913,330,0,795,11,6.12
3914,318,0,796,6,6.77
3915,92,1,796,8,5.14
3916,331,0,796,8,4.44
3917,317,0,796,7,5.04
3918,330,0,796,7,3.33
3919,310,0,797,8,5.57
3920,311,0,797,6,6
3921,336,0,797,13,2.2
3922,322,0,797,13,1.61
3923,320,0,797,7,4.86
3924,320,0,797,11,2.71
3925,91,1,797,14,3.93
3926,324,0,798,13,4.33
3927,330,1,798,12,3.64
3928,316,1,798,8,4.39
3929,322,0,798,6,5.34
3930,324,0,798,11,3.93
3931,322,0,799,5,4.61
3932,324,0,799,14,4.67
3933,324,0,799,7,3
3934,316,0,799,14,6.79
3935,333,0,799,8,5.24
3936,49,1,800,12,3.64
3937,284,1,800,7,3.71
3938,315,0,800,11,3.91
3939,246,1,801,13,5.04
3940,314,0,801,10,5.1
3941,321,0,801,8,3.26
3942,332,0,801,6,3.81
3943,86,1,801,12,4.11
3944,238,1,801,9,3.61
3945,301,1,801,14,4.72
3946,30,1,802,8,8.17
3947,316,0,802,12,1.61
3948,192,1,802,7,4.04
3949,313,0,802,13,5.5
3950,334,0,802,14,3.3
3951,322,0,802,11,4.03
3952,337,0,802,8,4.83
3953,337,0,802,9,3.22
3954,333,0,802,14,4.45
3955,330,0,802,14,2.56
3956,315,0,802,12,2.64
3957,328,0,802,10,3.83
3958,304,1,803,14,2.4
3959,91,1,803,7,5.56
3960,312,0,804,12,2.77
3961,319,0,804,13,6.38
3962,330,0,805,9,6.31
3963,74,1,805,14,6.03
3964,40,1,805,10,3.97
3965,310,0,805,6,3.71
3966,330,0,805,6,4.26
3967,323,1,805,9,8.04
3968,311,0,805,14,3.5
3969,336,0,805,6,4.67
3970,307,1,805,10,5.95
3971,338,0,805,8,3.71
3972,337,0,805,11,3.69
3973,319,0,806,8,5.51
3974,319,1,806,13,4.08
3975,318,0,806,13,8.39
3976,324,0,807,13,3.09
3977,329,0,807,6,3.91
3978,320,0,807,9,4.98
3979,310,0,808,6,6.12
3980,335,0,808,12,6.88
3981,313,0,808,12,4.01
3982,332,0,808,13,4.42
3983,220,1,809,14,3.33
3984,68,1,809,10,7.35
3985,338,0,809,5,5.49
3986,112,1,809,5,4.19
3987,321,0,810,5,3.22
3988,334,0,811,14,3.26
3989,274,1,811,12,4.33
3990,201,1,811,5,5.55
3991,334,0,811,12,6.36
3992,317,0,811,8,4.55
3993,300,1,811,5,6.23
3994,336,0,811,8,5.27
3995,332,0,811,7,6.15
3996,312,1,811,11,4.56
3997,319,0,812,14,5.29
3998,330,0,812,11,4.53
3999,129,1,813,10,6.09
4000,333,1,813,6,7.53
4001,314,0,813,13,5.94
4002,335,0,813,9,5.18
4003,339,0,813,8,5.43
4004,323,0,814,12,6.23
4005,98,1,814,11,1.61
4006,310,0,814,10,6.52
4007,335,0,814,12,3.87
4008,315,0,814,12,3.14
4009,314,0,814,13,3.61
4010,314,0,814,5,3.47
4011,339,0,814,8,4.2
4012,326,0,814,7,4.01
4013,214,1,814,10,4.16
4014,332,0,815,6,3.22
4015,337,0,815,11,4.58
4016,317,0,815,12,4.99
4017,339,0,815,8,5.5
4018,234,1,816,7,5.24
4019,311,0,816,6,2.48
4020,116,1,816,6,5.35
4021,335,0,816,13,3.64
4022,325,0,816,13,3.89
4023,338,0,816,11,4.83
4024,128,1,817,11,4.29
4025,56,1,818,7,4.88
4026,327,0,818,7,5.87
4027,314,0,818,7,3.85
4028,312,0,819,12,4.11
4029,322,0,819,6,5.17
4030,326,0,819,9,6.68
4031,334,0,819,13,3.99
4032,147,1,819,8,3.64
4033,320,0,819,7,4.77
4034,311,0,819,12,4.23
4035,334,0,820,11,7.55
4036,317,0,820,6,5.38
4037,323,0,820,5,4.3
4038,321,0,820,11,5.36
4039,325,0,821,12,3.04
4040,314,0,821,6,6.19
4041,109,1,821,12,4.98
4042,324,0,821,13,3.89
4043,324,0,821,11,5.93
4044,312,1,822,6,6.33
4045,335,0,822,7,6.65
4046,324,0,822,11,5.32
4047,339,0,822,13,4.16
4048,304,1,822,10,5.05
4049,316,0,823,8,6.35
4050,319,0,823,14,4.09
4051,78,1,823,9,3.5
4052,330,0,823,7,3.66
4053,63,1,823,11,4.17
4054,248,1,823,5,6.54
4055,320,0,824,13,2.4
4056,318,1,824,13,6.12
4057,329,0,824,11,7.04
4058,324,0,825,8,4.76
4059,317,0,825,12,3.87
4060,328,0,825,11,5.56
4061,330,0,825,14,3.99
4062,269,1,826,10,4.26
4063,270,1,826,11,4.32
4064,317,0,826,14,2.64
4065,315,0,826,13,3.09
4066,335,0,827,5,3
4067,310,0,827,8,4.53
4068,331,0,827,7,4.16
4069,333,0,827,11,4.87
4070,326,0,827,8,3.93
4071,329,0,828,9,3.4
4072,320,0,828,6,6.6
4073,337,0,828,10,5.71
4074,336,0,828,13,4.28
4075,327,0,828,8,4.98
4076,327,0,828,6,4.95
4077,328,0,828,6,4.37
4078,312,1,828,10,3.61
4079,81,1,828,8,3.33
4080,315,0,829,5,4.98
4081,317,0,829,11,2.89
4082,306,1,829,9,6.42
4083,324,0,830,7,4.38
4084,326,0,830,7,3.83
4085,332,0,830,10,4.58
4086,325,0,830,7,3.71
4087,317,0,830,7,3.87
4088,285,1,831,9,2.71
4089,336,0,832,14,3.33
4090,336,0,832,6,4.62
4091,331,0,832,6,6.04
4092,266,1,832,13,5.08
4093,8,1,833,14,3.04
4094,313,0,833,11,4.34
4095,327,0,833,8,7.4
4096,322,0,833,13,5.13
4097,311,0,834,13,4.79
4098,312,0,834,10,3.09
4099,315,0,834,13,4.55
4100,333,0,834,8,4.09
4101,335,0,834,12,7.22
4102,320,0,835,11,2.64
4103,233,1,835,8,7.06
4104,320,0,835,6,3.22
4105,207,1,836,13,7.31
4106,338,0,836,6,4.84
4107,273,1,836,7,5.66
4108,327,0,836,12,4.16
4109,313,0,836,14,5.61
4110,330,0,836,11,2.77
4111,334,0,837,11,6.12
4112,330,0,837,14,6.07
4113,312,0,838,5,4.43
4114,332,0,838,10,4.48
4115,330,0,838,13,4.93
4116,322,0,838,12,3.04
4117,315,0,838,8,3.69
4118,324,0,838,11,4.06
4119,317,0,838,11,3.5
4120,313,0,839,9,4.41
4121,120,1,839,6,5.18
4122,301,1,839,6,3.93
4123,319,0,839,10,3.85
4124,311,0,839,6,3.64
4125,148,1,840,6,5.31
4126,325,0,840,10,3.83
4127,320,0,840,6,3.47
4128,327,0,840,6,4.62
4129,331,0,840,14,4.89
4130,9,1,841,12,3.3
4131,325,0,841,9,4.04
4132,306,1,841,14,5.12
4133,338,0,841,10,2.71
4134,156,1,841,9,3.83
4135,326,0,841,11,3.26
4136,327,0,842,11,6.42
4137,315,0,842,9,5.05
4138,319,0,842,10,6.84
4139,314,0,842,12,3.95
4140,317,0,842,13,3.22
4141,319,0,842,5,5.81
4142,318,0,843,13,2.2
4143,311,0,843,13,4.64
4144,326,0,843,14,6.6
4145,322,0,843,14,2.77
4146,329,0,844,14,2.71
4147,322,0,844,6,4.68
4148,338,0,844,5,5.51
4149,321,1,844,5,5.2
4150,165,1,845,12,3.22
4151,320,0,845,12,5.02
4152,318,0,845,6,4.39
4153,331,0,845,13,6.9
4154,51,1,845,10,5.83
4155,330,0,845,10,3.89
4156,312,0,845,7,3.76
4157,48,1,845,8,3.04
4158,313,1,845,5,7.85
4159,333,0,846,14,5.14
4160,135,1,846,14,4.09
4161,318,0,846,11,3.09
4162,318,0,846,6,3.74
4163,331,0,846,13,4.25
4164,328,0,846,5,5.84
4165,313,0,847,7,6.75
4166,324,0,847,9,6.1
4167,310,0,847,8,6
4168,338,0,847,12,4.48
4169,316,0,847,7,3.61
4170,311,0,847,7,5.1
4171,335,0,847,12,4.39
4172,60,1,847,9,7.04
4173,327,0,848,11,5.09
4174,65,1,848,9,4.29
4175,318,0,849,13,5.37
4176,311,0,849,10,4.64
4177,327,0,849,6,7.41
4178,335,0,849,7,5.65
4179,327,0,849,13,7.84
4180,328,0,849,13,7.42
4181,339,0,849,14,2.48
4182,325,0,849,12,4.32
4183,335,0,850,9,3.4
4184,339,0,850,13,4.93
4185,173,1,850,13,2.3
4186,71,1,850,14,3.76
4187,335,0,850,7,4.68
4188,292,1,850,8,2.89
4189,315,0,850,8,4.57
4190,318,0,851,11,5.16
4191,325,0,851,13,4.13
4192,338,0,851,7,4.45
4193,335,0,851,10,3.56
4194,316,0,852,6,6
4195,332,0,852,13,3.47
4196,319,0,852,7,3.78
4197,332,0,852,6,4.01
4198,339,0,852,7,4.92
4199,333,0,853,9,4.53
4200,329,0,853,11,2.83
4201,331,0,853,13,3.56
4202,322,0,854,12,4.84
4203,329,0,854,7,6.41
4204,311,0,854,8,6.06
4205,91,1,854,12,6.31
4206,142,1,854,5,4.64
4207,311,0,854,13,5.24
4208,336,0,854,14,4.44
4209,333,0,854,7,4.17
4210,195,1,855,9,4.39
4211,318,0,855,6,2.48
4212,288,1,855,9,4.66
4213,334,0,855,13,5.22
4214,337,0,855,10,4.11
4215,318,0,855,6,4.37
4216,312,0,855,8,3.87
4217,326,0,855,7,3.04
4218,187,1,856,10,6.97
4219,339,0,856,9,5.88
4220,311,0,857,14,4.97
4221,320,0,857,6,3.43
4222,279,1,857,6,4.25
4223,331,0,857,9,2.77
4224,337,0,858,5,5.31
4225,314,0,858,11,4.49
4226,312,0,858,12,3.22
4227,310,0,858,12,4.11
4228,313,0,858,7,3.53
4229,145,1,859,5,3.53
4230,321,1,859,5,4.6
4231,310,0,859,7,3.85
4232,315,0,860,11,5.47
4233,334,0,860,6,3.93
4234,310,1,860,14,2.94
4235,196,1,860,12,2.4
4236,321,0,860,8,5.53
4237,64,1,860,14,5.01
4238,339,0,860,14,4.41
4239,338,0,860,8,5.36
4240,329,0,860,5,6.18
4241,310,0,860,5,3.3
4242,319,0,860,8,5.15
4243,88,1,860,13,4.19
4244,312,0,860,9,6.19
4245,313,0,861,10,4.13
4246,324,0,861,14,4.71
4247,333,0,861,8,3.5
4248,332,0,861,6,1.61
4249,328,0,862,14,4.72
4250,325,0,862,7,2.77
4251,182,1,862,13,2.77
4252,322,0,862,13,3.66
4253,339,0,862,9,4.52
4254,318,0,862,9,3.56
4255,335,0,862,5,2.71
4256,321,0,863,6,5.19
4257,321,0,863,11,6.43
4258,143,1,863,9,6.44
4259,315,0,863,13,6.56
4260,335,0,864,6,3.4
4261,319,0,864,11,3
4262,83,1,864,5,5.66
4263,336,0,865,14,4.39
4264,19,1,865,10,5.09
4265,177,1,865,9,3.76
4266,328,0,865,11,3.89
4267,20,1,865,9,4.11
4268,325,0,865,13,5.59
4269,335,0,865,12,3.87
4270,334,0,865,11,1.79
4271,327,0,865,7,5.66
4272,323,0,866,8,5.15
4273,310,0,866,13,3.61
4274,325,0,866,5,3.56
4275,319,0,866,10,3.81
4276,81,1,866,10,2.94
4277,332,0,866,8,5.8
4278,333,0,866,12,4.08
4279,318,0,867,6,5
4280,316,0,867,11,4.98
4281,325,0,867,9,3.22
4282,272,1,867,6,5.36
4283,334,0,867,13,3.83
4284,331,0,867,14,3.91
4285,322,0,867,7,5.19
4286,339,0,868,12,3
4287,338,0,868,14,2.77
4288,315,0,868,8,3.22
4289,11,1,869,14,3.95
4290,334,0,869,8,6.72
4291,311,0,869,9,3.26
4292,176,1,869,10,3.43
4293,314,1,869,11,4.2
4294,331,0,869,10,7.79
4295,315,0,869,9,5.05
4296,323,0,869,10,4.06
4297,339,0,869,9,4.84
4298,318,0,869,14,4.32
4299,333,0,870,12,4.54
4300,317,1,870,5,5.63
4301,336,0,871,14,5.15
4302,321,0,871,6,4.06
4303,333,0,871,6,4.58
4304,313,0,871,8,4.13
4305,337,0,871,10,3.09
4306,311,0,871,9,4.16
4307,320,0,871,13,5.46
4308,320,0,871,8,2.56
4309,316,0,871,12,3.22
4310,339,0,871,11,5.61
4311,313,0,871,6,3.09
4312,313,0,871,11,5.44
4313,322,0,871,10,3.14
4314,313,0,871,9,3.66
4315,339,0,871,7,4.84
4316,328,0,871,11,3.81
4317,310,0,872,12,3.47
4318,312,0,872,13,3.5
4319,321,0,872,14,3.18
4320,323,0,872,9,5.93
4321,304,1,872,14,4.71
4322,179,1,872,8,4.11
4323,153,1,873,7,4.63
4324,198,1,873,12,5.13
4325,315,0,873,7,6.53
4326,329,0,873,7,3.76
4327,331,0,873,12,3.33
4328,107,1,873,11,2.89
4329,320,0,874,12,3.5
4330,336,0,874,6,6.08
4331,310,0,874,11,3.4
4332,313,0,875,14,4.03
4333,322,0,876,7,7.36
4334,55,1,876,7,5.01
4335,318,0,876,5,6.31
4336,339,0,877,14,3.04
4337,329,0,877,9,5.56
4338,339,0,877,9,5.24
4339,316,0,878,11,3.71
4340,328,0,878,11,2.2
4341,320,0,878,9,5.62
4342,334,0,879,8,5.24
4343,314,1,879,10,5.55
4344,328,0,879,13,4.71
4345,311,0,879,9,4.09
4346,339,0,879,6,5.18
4347,109,1,879,6,5.66
4348,326,0,879,10,4.84
4349,337,0,880,11,5.28
4350,314,1,880,10,6.1
4351,330,0,880,9,4.13
4352,337,0,880,11,2.08
4353,338,0,880,6,5.37
4354,323,0,880,13,4.28
4355,310,0,880,6,5.45
4356,312,0,880,10,4.8
4357,127,1,880,5,5.38
4358,320,0,880,11,4.73
4359,339,0,880,10,4.71
4360,335,0,881,14,2.94
4361,321,0,881,12,8.09
4362,311,0,881,13,3.56
4363,276,1,881,8,6.07
4364,15,1,881,14,8.19
4365,322,0,881,5,4.92
4366,142,1,882,13,4.63
4367,336,0,882,13,2.77
4368,334,0,882,13,6.16
4369,312,0,882,11,4.2
4370,314,0,883,7,2.71
4371,336,0,883,8,4.01
4372,325,0,883,5,5.45
4373,324,0,883,8,3.43
4374,332,0,883,11,4.65
4375,131,1,884,10,5.11
4376,319,0,884,9,4.51
4377,313,0,885,10,6.09
4378,140,1,885,8,4.98
4379,300,1,885,9,7.63
4380,310,0,885,8,3.58
4381,331,0,886,9,3.58
4382,325,0,886,10,4.36
4383,315,0,886,12,5.74
4384,334,0,886,13,3.74
4385,312,1,886,13,6.74
4386,338,0,886,8,5.72
4387,16,1,886,9,4.19
4388,99,1,887,9,3.26
4389,326,0,887,6,7.82
4390,321,0,887,10,4.23
4391,334,0,887,13,3.4
4392,332,0,887,9,3.47
4393,322,0,887,7,3.87
4394,320,0,887,8,3.71
4395,325,0,888,11,3.83
4396,334,0,888,14,5.12
4397,324,0,888,11,2.77
4398,336,0,888,11,3.47
4399,330,0,888,7,4.78
4400,332,0,888,6,7.7
4401,333,0,888,11,5.07
4402,313,0,888,14,4.72
4403,332,0,888,8,2.2
4404,314,0,888,12,3.22
4405,317,0,888,10,4.41
4406,317,0,888,10,3.4
4407,310,0,888,12,4.03
4408,336,0,888,7,3.22
4409,332,0,889,8,5.38
4410,339,0,889,14,4.23
4411,322,0,889,9,4.17
4412,333,0,889,11,4.58
4413,316,0,889,14,4.92
4414,311,0,889,12,2.48
4415,334,0,889,6,3.93
4416,320,0,890,8,2.3
4417,338,0,891,13,4.96
4418,333,0,891,12,3.22
4419,329,0,892,7,4.23
4420,327,0,892,13,5.38
4421,312,0,892,9,4.22
4422,331,0,892,9,5.44
4423,321,0,893,12,5.19
4424,338,0,893,7,3.93
4425,138,1,893,7,5.92
4426,314,0,893,9,5.33
4427,322,0,893,14,4.58
4428,310,0,894,12,3.91
4429,335,0,894,14,3.33
4430,300,1,894,11,4.8
4431,338,0,895,11,5.46
4432,320,0,895,7,3.43
4433,321,0,895,11,5.44
4434,339,0,895,10,5.4
4435,337,0,896,10,6.62
4436,330,0,896,14,3.61
4437,339,1,896,8,3
4438,301,1,896,10,2.3
4439,338,0,897,11,3.14
4440,332,0,897,10,2.77
4441,310,1,897,6,4.42
4442,309,1,897,12,3.47
4443,321,0,898,13,5.47
4444,332,0,898,7,5.91
4445,320,0,898,12,7.36
4446,325,0,899,7,6.42
4447,320,0,899,13,4.56
4448,336,0,899,5,4.03
4449,315,1,899,12,3.89
4450,333,0,899,12,3.74
4451,320,0,899,12,3.37
4452,312,0,899,8,4.28
4453,314,0,899,12,2.4
4454,326,0,900,13,6.11
4455,334,0,901,7,4.14
4456,336,0,901,10,5.19
4457,319,1,901,13,3.33
4458,323,0,901,14,3.61
4459,317,0,901,7,3.64
4460,337,0,901,5,3.37
4461,315,0,901,10,3.37
4462,331,0,901,12,3.3
4463,333,0,901,8,7.82
4464,332,0,901,13,2.08
4465,318,0,901,8,3.5
4466,337,0,902,12,3.66
4467,314,1,902,14,5.56
4468,327,0,902,14,6.19
4469,325,0,902,6,7.38
4470,139,1,902,8,2.2
4471,331,0,902,14,3.43
4472,329,0,903,12,4.42
4473,339,0,903,6,3.18
4474,336,0,903,11,5.44
4475,320,0,903,13,3.83
4476,339,0,903,9,3.83
4477,327,0,903,11,6.24
4478,219,1,904,14,4.53
4479,339,0,904,6,7.67
4480,333,0,904,6,4.33
4481,312,1,904,13,3.04
4482,324,0,904,12,2.71
4483,311,0,904,6,4.01
4484,331,0,904,9,3.74
4485,325,0,904,6,4.26
4486,312,0,905,5,6.54
4487,325,0,905,9,7.97
4488,312,0,905,9,8.34
4489,321,0,905,12,6.66
4490,336,0,905,11,5.37
4491,329,0,906,13,4.11
4492,337,0,906,7,4.28
4493,217,1,906,7,3.14
4494,310,0,906,9,2.71
4495,317,0,906,10,3.14
4496,313,0,906,10,5.52
4497,326,0,906,8,3.69
4498,319,0,907,8,4.71
4499,335,0,907,8,4.25
4500,332,0,907,8,6.07
4501,36,1,907,6,4.47
4502,313,0,908,9,5.06
4503,315,0,908,12,4.85
4504,336,0,909,5,5
4505,332,0,909,5,4.71
4506,310,0,909,14,4.03
4507,326,0,910,11,5.72
4508,337,0,910,9,5.65
4509,311,0,910,6,4.36
4510,304,1,910,7,6.67
4511,329,0,910,5,2.83
4512,154,1,910,9,4.89
4513,329,0,910,5,4.04
4514,308,1,910,13,2.4
4515,325,0,911,9,4.82
4516,97,1,912,5,3.66
4517,314,0,912,6,4.9
4518,315,0,912,9,3.66
4519,329,0,912,9,3.14
4520,328,0,912,13,3.89
4521,332,0,912,8,5.56
4522,334,0,912,8,2.3
4523,323,0,912,10,5.25
4524,321,0,912,12,5.01
4525,286,1,913,7,5.11
4526,318,0,914,12,3.43
4527,334,0,914,6,4.95
4528,322,0,914,7,4.55
4529,314,0,914,12,4.29
4530,321,0,914,6,5.06
4531,46,1,914,5,4.14
4532,316,0,914,9,4.38
4533,305,1,915,13,3.5
4534,318,0,915,6,3.26
4535,313,0,916,13,6.45
4536,310,0,916,14,2.64
4537,319,0,916,11,4.99
4538,336,0,916,8,4.93
4539,319,0,916,13,3.14
4540,323,0,916,12,4.47
4541,159,1,917,8,3.61
4542,332,0,917,12,3.09
4543,248,1,917,11,5.45
4544,312,1,917,12,3
4545,334,0,917,8,3.56
4546,328,0,917,8,3.43
4547,318,0,917,6,5.08
4548,338,0,917,5,7.81
4549,287,1,917,7,6.45
4550,317,0,917,5,3.87
4551,247,1,918,8,5.44
4552,325,0,918,10,3.4
4553,315,0,919,11,5.89
4554,330,0,919,11,5.14
4555,321,0,919,11,2.94
4556,310,0,919,7,4.3
4557,335,0,919,14,4.26
4558,325,0,919,9,4.2
4559,328,0,919,11,2.83
4560,315,0,920,9,5.75
4561,337,0,920,13,4.44
4562,310,0,920,13,4.01
4563,316,0,920,14,3.85
4564,333,0,920,9,3.04
4565,317,0,921,10,4.28
4566,330,0,921,14,1.61
4567,266,1,921,13,4.87
4568,42,1,921,10,5.3
4569,321,0,921,6,3.3
4570,318,0,921,14,2.64
4571,330,0,922,6,2.77
4572,329,0,922,11,3.22
4573,335,0,922,6,6.49
4574,316,0,922,7,4.2
4575,317,0,923,9,5.86
4576,314,0,923,12,4.13
4577,314,0,923,13,2.08
4578,338,1,923,13,3.18
4579,316,0,923,7,4.13
4580,336,0,923,6,4.01
4581,64,1,923,5,5.14
4582,321,0,924,8,7.81
4583,319,0,924,11,4.39
4584,68,1,924,6,5.21
4585,327,0,924,7,4.56
4586,326,0,925,5,3.89
4587,323,0,925,10,3.4
4588,132,1,925,11,4.22
4589,330,0,925,6,5.2
4590,325,0,925,8,2.3
4591,306,1,925,6,3.09
4592,312,0,925,6,7.24
4593,330,0,926,12,5.94
4594,313,0,927,8,5.03
4595,324,0,927,12,5.38
4596,148,1,928,11,4.76
4597,338,0,928,14,2.08
4598,319,0,928,9,4.37
4599,323,0,928,12,4.26
4600,337,0,929,12,4.08
4601,275,1,929,5,3.71
4602,221,1,929,6,7.54
4603,335,0,929,7,4.72
4604,329,0,929,11,6.18
4605,332,0,929,12,3.69
4606,96,1,929,13,4.71
4607,332,0,929,10,2.71
4608,338,0,929,6,3.97
4609,326,0,929,5,3.66
4610,320,0,929,7,2.56
4611,312,0,930,14,4.53
4612,148,1,930,11,3.97
4613,331,0,930,7,5.31
4614,318,0,930,10,5.27
4615,328,0,931,5,5.65
4616,315,0,931,13,6.16
4617,334,0,931,7,4.37
4618,322,0,931,11,3.37
4619,189,1,931,13,4.91
4620,323,0,931,13,3.4
4621,327,0,931,5,3.85
4622,48,1,932,5,3.89
4623,330,0,932,7,4.96
4624,337,0,932,8,3.74
4625,338,0,932,8,3.61
4626,328,0,932,10,5.45
4627,313,0,933,11,5.44
4628,324,0,933,14,1.79
4629,186,1,933,5,5.2
4630,314,0,933,6,4.67
4631,332,0,933,7,2.64
4632,335,0,933,10,2.4
4633,326,0,933,10,2.56
4634,336,0,933,8,5.13
4635,322,0,933,11,5.98
4636,313,0,933,12,5.05
4637,319,0,933,11,3.26
4638,329,0,933,9,7.55
4639,323,0,933,8,4.3
4640,325,0,933,7,1.61
4641,321,0,933,5,3.95
4642,329,0,933,8,4.11
4643,311,0,933,9,4.29
4644,318,0,934,5,5.05
4645,316,0,934,8,6
4646,331,0,934,9,5.24
4647,334,0,934,8,5.53
4648,312,0,934,14,4.16
4649,326,0,934,8,3.5
4650,311,0,934,10,3.3
4651,317,0,934,12,4.78
4652,324,0,934,14,3.37
4653,317,0,934,8,3.61
4654,321,0,935,11,3.69
4655,333,0,935,11,6.12
4656,327,0,935,11,5.57
4657,337,0,935,13,3.99
4658,331,0,935,10,4.7
4659,185,1,935,8,3.5
4660,319,0,935,13,4.36
4661,257,1,936,14,5.58
4662,321,0,936,13,3.09
4663,335,0,936,13,4.03
4664,313,0,936,6,4.53
4665,334,0,936,8,3.4
4666,312,1,937,12,3.33
4667,118,1,937,7,4.84
4668,339,0,938,12,4.19
4669,337,0,938,13,2.83
4670,310,0,938,13,4.01
4671,72,1,938,5,5.38
4672,328,0,938,11,4.77
4673,335,0,938,11,3.83
4674,326,0,938,13,3.14
4675,320,0,938,11,2.94
4676,26,1,938,12,7.08
4677,334,0,939,7,3.22
4678,322,0,939,10,3.18
4679,331,0,939,8,3
4680,326,0,940,8,5.88
4681,319,0,940,13,5.94
4682,329,0,940,13,6.05
4683,306,1,940,10,2.77
4684,335,0,940,10,5.84
4685,313,0,940,6,5.77
4686,301,1,941,6,7.68
4687,332,0,941,9,3.83
4688,328,0,941,9,3.64
4689,324,0,941,6,4.44
4690,329,0,941,14,4.89
4691,324,0,941,9,3.43
4692,337,0,941,11,2.83
4693,315,0,942,10,5.84
4694,315,0,942,10,5.75
4695,338,0,942,6,4.76
4696,328,0,942,10,4.14
4697,314,0,943,11,3.43
4698,230,1,943,9,7.99
4699,328,0,943,11,4.09
4700,329,0,943,11,3.4
4701,317,0,943,12,5.29
4702,312,0,943,11,6.45
4703,329,0,943,11,3.5
4704,337,0,943,5,3.76
4705,314,0,943,6,5.63
4706,323,0,944,13,6.67
4707,314,0,944,5,4.49
4708,318,0,944,11,3.5
4709,332,0,944,12,4.74
4710,312,0,944,13,3.64
4711,204,1,944,8,2.83
4712,314,0,945,12,5.43
4713,106,1,945,5,5.01
4714,333,0,945,11,2.08
4715,333,0,945,11,4.55
4716,311,0,945,5,7.12
4717,330,0,945,7,4.19
4718,312,0,946,7,5.85
4719,308,1,946,6,6.88
4720,333,0,946,13,6.04
4721,319,0,946,12,5.25
4722,320,0,946,8,4.39
4723,333,0,946,13,4.66
4724,252,1,946,13,6.66
4725,321,0,946,11,3.26
4726,337,0,946,12,5.09
4727,319,0,947,9,3.64
4728,318,0,947,7,4.39
4729,331,0,947,8,3.4
4730,312,0,947,12,3.37
4731,321,0,947,6,5.74
4732,315,0,947,12,7.74
4733,319,0,947,8,4.73
4734,306,1,947,13,5.11
4735,326,0,947,9,3.33
4736,336,0,947,7,2.94
4737,317,0,948,10,3.14
4738,297,1,948,10,6.05
4739,327,0,948,7,3.53
4740,317,0,948,6,6.21
4741,321,0,948,6,4.45
4742,309,1,949,5,3.47
4743,325,0,949,6,3.18
4744,312,0,950,5,6.4
4745,332,0,950,8,4.65
4746,331,0,950,14,3.56
4747,316,0,950,13,4.7
4748,203,1,950,9,3.56
4749,333,0,950,14,3.93
4750,324,0,951,11,3.61
4751,311,0,951,7,5.64
4752,320,0,951,8,4.47
4753,322,0,952,9,2.4
4754,328,0,953,12,7.62
4755,330,0,953,11,3.95
4756,328,0,954,12,2.83
4757,322,0,954,14,2.3
4758,318,0,954,13,3
4759,339,0,954,8,2.2
4760,326,0,954,14,3.33
4761,322,0,955,12,4.53
4762,329,0,955,6,4.82
4763,322,0,955,12,3.89
4764,329,0,955,10,3.37
4765,314,0,956,9,3.22
4766,330,0,956,13,6.18
